,pertIndex,leiden,gene_id,Pathways
ENSG00000147155,ENSG00000147155,2,ENSG00000147155,CellCycle_2nd
ENSG00000147274,ENSG00000147274,2,ENSG00000147274,CellCycle_2nd
ENSG00000147536,ENSG00000147536,2,ENSG00000147536,CellCycle_2nd
ENSG00000147874,ENSG00000147874,2,ENSG00000147874,CellCycle_2nd
ENSG00000148229,ENSG00000148229,2,ENSG00000148229,CellCycle_2nd
ENSG00000148362,ENSG00000148362,2,ENSG00000148362,CellCycle_2nd
ENSG00000148688,ENSG00000148688,2,ENSG00000148688,CellCycle_2nd
ENSG00000149503,ENSG00000149503,2,ENSG00000149503,CellCycle_2nd
ENSG00000149554,ENSG00000149554,2,ENSG00000149554,CellCycle_2nd
ENSG00000149636,ENSG00000149636,2,ENSG00000149636,CellCycle_2nd
ENSG00000150753,ENSG00000150753,2,ENSG00000150753,CellCycle_2nd
ENSG00000151503,ENSG00000151503,2,ENSG00000151503,CellCycle_2nd
ENSG00000151835,ENSG00000151835,2,ENSG00000151835,CellCycle_2nd
ENSG00000151849,ENSG00000151849,2,ENSG00000151849,CellCycle_2nd
ENSG00000152240,ENSG00000152240,2,ENSG00000152240,CellCycle_2nd
ENSG00000153048,ENSG00000153048,2,ENSG00000153048,CellCycle_2nd
ENSG00000154473,ENSG00000154473,2,ENSG00000154473,CellCycle_2nd
ENSG00000154839,ENSG00000154839,2,ENSG00000154839,CellCycle_2nd
ENSG00000156261,ENSG00000156261,2,ENSG00000156261,CellCycle_2nd
ENSG00000159055,ENSG00000159055,2,ENSG00000159055,CellCycle_2nd
ENSG00000159147,ENSG00000159147,2,ENSG00000159147,CellCycle_2nd
ENSG00000159259,ENSG00000159259,2,ENSG00000159259,CellCycle_2nd
ENSG00000159593,ENSG00000159593,2,ENSG00000159593,CellCycle_2nd
ENSG00000160208,ENSG00000160208,2,ENSG00000160208,CellCycle_2nd
ENSG00000160298,ENSG00000160298,2,ENSG00000160298,CellCycle_2nd
ENSG00000160299,ENSG00000160299,2,ENSG00000160299,CellCycle_2nd
ENSG00000161960,ENSG00000161960,2,ENSG00000161960,CellCycle_2nd
ENSG00000161980,ENSG00000161980,2,ENSG00000161980,CellCycle_2nd
ENSG00000162063,ENSG00000162063,2,ENSG00000162063,CellCycle_2nd
ENSG00000162521,ENSG00000162521,2,ENSG00000162521,CellCycle_2nd
ENSG00000162613,ENSG00000162613,2,ENSG00000162613,CellCycle_2nd
ENSG00000163029,ENSG00000163029,2,ENSG00000163029,CellCycle_2nd
ENSG00000163584,ENSG00000163584,2,ENSG00000163584,CellCycle_2nd
ENSG00000163655,ENSG00000163655,2,ENSG00000163655,CellCycle_2nd
ENSG00000163781,ENSG00000163781,2,ENSG00000163781,CellCycle_2nd
ENSG00000163950,ENSG00000163950,2,ENSG00000163950,CellCycle_2nd
ENSG00000164087,ENSG00000164087,2,ENSG00000164087,CellCycle_2nd
ENSG00000164163,ENSG00000164163,2,ENSG00000164163,CellCycle_2nd
ENSG00000164167,ENSG00000164167,2,ENSG00000164167,CellCycle_2nd
ENSG00000164687,ENSG00000164687,2,ENSG00000164687,CellCycle_2nd
ENSG00000165119,ENSG00000165119,2,ENSG00000165119,CellCycle_2nd
ENSG00000165704,ENSG00000165704,2,ENSG00000165704,CellCycle_2nd
ENSG00000165732,ENSG00000165732,2,ENSG00000165732,CellCycle_2nd
ENSG00000165916,ENSG00000165916,2,ENSG00000165916,CellCycle_2nd
ENSG00000166197,ENSG00000166197,2,ENSG00000166197,CellCycle_2nd
ENSG00000166226,ENSG00000166226,2,ENSG00000166226,CellCycle_2nd
ENSG00000166483,ENSG00000166483,2,ENSG00000166483,CellCycle_2nd
ENSG00000166582,ENSG00000166582,2,ENSG00000166582,CellCycle_2nd
ENSG00000167721,ENSG00000167721,2,ENSG00000167721,CellCycle_2nd
ENSG00000167747,ENSG00000167747,2,ENSG00000167747,CellCycle_2nd
ENSG00000168061,ENSG00000168061,2,ENSG00000168061,CellCycle_2nd
ENSG00000168906,ENSG00000168906,2,ENSG00000168906,CellCycle_2nd
ENSG00000169045,ENSG00000169045,2,ENSG00000169045,CellCycle_2nd
ENSG00000169564,ENSG00000169564,2,ENSG00000169564,CellCycle_2nd
ENSG00000169689,ENSG00000169689,2,ENSG00000169689,CellCycle_2nd
ENSG00000170779,ENSG00000170779,2,ENSG00000170779,CellCycle_2nd
ENSG00000171208,ENSG00000171208,2,ENSG00000171208,CellCycle_2nd
ENSG00000171793,ENSG00000171793,2,ENSG00000171793,CellCycle_2nd
ENSG00000172115,ENSG00000172115,2,ENSG00000172115,CellCycle_2nd
ENSG00000173457,ENSG00000173457,2,ENSG00000173457,CellCycle_2nd
ENSG00000173674,ENSG00000173674,2,ENSG00000173674,CellCycle_2nd
ENSG00000174442,ENSG00000174442,2,ENSG00000174442,CellCycle_2nd
ENSG00000174547,ENSG00000174547,2,ENSG00000174547,CellCycle_2nd
ENSG00000175216,ENSG00000175216,2,ENSG00000175216,CellCycle_2nd
ENSG00000175334,ENSG00000175334,2,ENSG00000175334,CellCycle_2nd
ENSG00000175643,ENSG00000175643,2,ENSG00000175643,CellCycle_2nd
ENSG00000176619,ENSG00000176619,2,ENSG00000176619,CellCycle_2nd
ENSG00000176894,ENSG00000176894,2,ENSG00000176894,CellCycle_2nd
ENSG00000177733,ENSG00000177733,2,ENSG00000177733,CellCycle_2nd
ENSG00000178035,ENSG00000178035,2,ENSG00000178035,CellCycle_2nd
ENSG00000178966,ENSG00000178966,2,ENSG00000178966,CellCycle_2nd
ENSG00000179958,ENSG00000179958,2,ENSG00000179958,CellCycle_2nd
ENSG00000180198,ENSG00000180198,2,ENSG00000180198,CellCycle_2nd
ENSG00000180817,ENSG00000180817,2,ENSG00000180817,CellCycle_2nd
ENSG00000181163,ENSG00000181163,2,ENSG00000181163,CellCycle_2nd
ENSG00000182004,ENSG00000182004,2,ENSG00000182004,CellCycle_2nd
ENSG00000182010,ENSG00000182010,2,ENSG00000182010,CellCycle_2nd
ENSG00000182628,ENSG00000182628,2,ENSG00000182628,CellCycle_2nd
ENSG00000183048,ENSG00000183048,2,ENSG00000183048,CellCycle_2nd
ENSG00000183527,ENSG00000183527,2,ENSG00000183527,CellCycle_2nd
ENSG00000183684,ENSG00000183684,2,ENSG00000183684,CellCycle_2nd
ENSG00000184260,ENSG00000184260,2,ENSG00000184260,CellCycle_2nd
ENSG00000184445,ENSG00000184445,2,ENSG00000184445,CellCycle_2nd
ENSG00000184897,ENSG00000184897,2,ENSG00000184897,CellCycle_2nd
ENSG00000184990,ENSG00000184990,2,ENSG00000184990,CellCycle_2nd
ENSG00000184992,ENSG00000184992,2,ENSG00000184992,CellCycle_2nd
ENSG00000185347,ENSG00000185347,2,ENSG00000185347,CellCycle_2nd
ENSG00000185480,ENSG00000185480,2,ENSG00000185480,CellCycle_2nd
ENSG00000186193,ENSG00000186193,2,ENSG00000186193,CellCycle_2nd
ENSG00000186298,ENSG00000186298,2,ENSG00000186298,CellCycle_2nd
ENSG00000187840,ENSG00000187840,2,ENSG00000187840,CellCycle_2nd
ENSG00000188529,ENSG00000188529,2,ENSG00000188529,CellCycle_2nd
ENSG00000189159,ENSG00000189159,2,ENSG00000189159,CellCycle_2nd
ENSG00000189306,ENSG00000189306,2,ENSG00000189306,CellCycle_2nd
ENSG00000196419,ENSG00000196419,2,ENSG00000196419,CellCycle_2nd
ENSG00000196584,ENSG00000196584,2,ENSG00000196584,CellCycle_2nd
ENSG00000196642,ENSG00000196642,2,ENSG00000196642,CellCycle_2nd
ENSG00000197771,ENSG00000197771,2,ENSG00000197771,CellCycle_2nd
ENSG00000197785,ENSG00000197785,2,ENSG00000197785,CellCycle_2nd
ENSG00000198168,ENSG00000198168,2,ENSG00000198168,CellCycle_2nd
ENSG00000198176,ENSG00000198176,2,ENSG00000198176,CellCycle_2nd
ENSG00000198546,ENSG00000198546,2,ENSG00000198546,CellCycle_2nd
ENSG00000198563,ENSG00000198563,2,ENSG00000198563,CellCycle_2nd
ENSG00000198668,ENSG00000198668,2,ENSG00000198668,CellCycle_2nd
ENSG00000204392,ENSG00000204392,2,ENSG00000204392,CellCycle_2nd
ENSG00000204899,ENSG00000204899,2,ENSG00000204899,CellCycle_2nd
ENSG00000205581,ENSG00000205581,2,ENSG00000205581,CellCycle_2nd
ENSG00000215021,ENSG00000215021,2,ENSG00000215021,CellCycle_2nd
ENSG00000217555,ENSG00000217555,2,ENSG00000217555,CellCycle_2nd
ENSG00000221829,ENSG00000221829,2,ENSG00000221829,CellCycle_2nd
ENSG00000226950,ENSG00000226950,2,ENSG00000226950,CellCycle_2nd
ENSG00000242114,ENSG00000242114,2,ENSG00000242114,CellCycle_2nd
ENSG00000242125,ENSG00000242125,2,ENSG00000242125,CellCycle_2nd
ENSG00000260260,ENSG00000260260,2,ENSG00000260260,CellCycle_2nd
ENSG00000262814,ENSG00000262814,2,ENSG00000262814,CellCycle_2nd
ENSG00000270647,ENSG00000270647,2,ENSG00000270647,CellCycle_2nd
ENSG00000275700,ENSG00000275700,2,ENSG00000275700,CellCycle_2nd
ENSG00000278259,ENSG00000278259,2,ENSG00000278259,CellCycle_2nd
ENSG00000001497,ENSG00000001497,0,ENSG00000001497,Metabolism_of_RNA
ENSG00000004478,ENSG00000004478,0,ENSG00000004478,Metabolism_of_RNA
ENSG00000004487,ENSG00000004487,0,ENSG00000004487,Metabolism_of_RNA
ENSG00000004700,ENSG00000004700,0,ENSG00000004700,Metabolism_of_RNA
ENSG00000010256,ENSG00000010256,0,ENSG00000010256,Metabolism_of_RNA
ENSG00000011485,ENSG00000011485,0,ENSG00000011485,Metabolism_of_RNA
ENSG00000012963,ENSG00000012963,0,ENSG00000012963,Metabolism_of_RNA
ENSG00000020922,ENSG00000020922,0,ENSG00000020922,Metabolism_of_RNA
ENSG00000023697,ENSG00000023697,0,ENSG00000023697,Metabolism_of_RNA
ENSG00000025772,ENSG00000025772,0,ENSG00000025772,Metabolism_of_RNA
ENSG00000029363,ENSG00000029363,0,ENSG00000029363,Metabolism_of_RNA
ENSG00000031691,ENSG00000031691,0,ENSG00000031691,Metabolism_of_RNA
ENSG00000035928,ENSG00000035928,0,ENSG00000035928,Metabolism_of_RNA
ENSG00000039123,ENSG00000039123,0,ENSG00000039123,Metabolism_of_RNA
ENSG00000041357,ENSG00000041357,0,ENSG00000041357,Metabolism_of_RNA
ENSG00000047849,ENSG00000047849,0,ENSG00000047849,Metabolism_of_RNA
ENSG00000048162,ENSG00000048162,0,ENSG00000048162,Metabolism_of_RNA
ENSG00000050393,ENSG00000050393,0,ENSG00000050393,Metabolism_of_RNA
ENSG00000051128,ENSG00000051128,0,ENSG00000051128,Metabolism_of_RNA
ENSG00000051825,ENSG00000051825,0,ENSG00000051825,Metabolism_of_RNA
ENSG00000053371,ENSG00000053371,0,ENSG00000053371,Metabolism_of_RNA
ENSG00000056050,ENSG00000056050,0,ENSG00000056050,Metabolism_of_RNA
ENSG00000058056,ENSG00000058056,0,ENSG00000058056,Metabolism_of_RNA
ENSG00000058804,ENSG00000058804,0,ENSG00000058804,Metabolism_of_RNA
ENSG00000060749,ENSG00000060749,0,ENSG00000060749,Metabolism_of_RNA
ENSG00000065057,ENSG00000065057,0,ENSG00000065057,Metabolism_of_RNA
ENSG00000065135,ENSG00000065135,0,ENSG00000065135,Metabolism_of_RNA
ENSG00000065150,ENSG00000065150,0,ENSG00000065150,Metabolism_of_RNA
ENSG00000065613,ENSG00000065613,0,ENSG00000065613,Metabolism_of_RNA
ENSG00000065978,ENSG00000065978,0,ENSG00000065978,Metabolism_of_RNA
ENSG00000066044,ENSG00000066044,0,ENSG00000066044,Metabolism_of_RNA
ENSG00000067057,ENSG00000067057,0,ENSG00000067057,Metabolism_of_RNA
ENSG00000068796,ENSG00000068796,0,ENSG00000068796,Metabolism_of_RNA
ENSG00000069849,ENSG00000069849,0,ENSG00000069849,Metabolism_of_RNA
ENSG00000070423,ENSG00000070423,0,ENSG00000070423,Metabolism_of_RNA
ENSG00000070814,ENSG00000070814,0,ENSG00000070814,Metabolism_of_RNA
ENSG00000070950,ENSG00000070950,0,ENSG00000070950,Metabolism_of_RNA
ENSG00000070961,ENSG00000070961,0,ENSG00000070961,Metabolism_of_RNA
ENSG00000071794,ENSG00000071794,0,ENSG00000071794,Metabolism_of_RNA
ENSG00000072274,ENSG00000072274,0,ENSG00000072274,Metabolism_of_RNA
ENSG00000073584,ENSG00000073584,0,ENSG00000073584,Metabolism_of_RNA
ENSG00000074071,ENSG00000074071,0,ENSG00000074071,Metabolism_of_RNA
ENSG00000074201,ENSG00000074201,0,ENSG00000074201,Metabolism_of_RNA
ENSG00000075239,ENSG00000075239,0,ENSG00000075239,Metabolism_of_RNA
ENSG00000075702,ENSG00000075702,0,ENSG00000075702,Metabolism_of_RNA
ENSG00000078269,ENSG00000078269,0,ENSG00000078269,Metabolism_of_RNA
ENSG00000078674,ENSG00000078674,0,ENSG00000078674,Metabolism_of_RNA
ENSG00000080608,ENSG00000080608,0,ENSG00000080608,Metabolism_of_RNA
ENSG00000081870,ENSG00000081870,0,ENSG00000081870,Metabolism_of_RNA
ENSG00000083642,ENSG00000083642,0,ENSG00000083642,Metabolism_of_RNA
ENSG00000084463,ENSG00000084463,0,ENSG00000084463,Metabolism_of_RNA
ENSG00000085491,ENSG00000085491,0,ENSG00000085491,Metabolism_of_RNA
ENSG00000086061,ENSG00000086061,0,ENSG00000086061,Metabolism_of_RNA
ENSG00000087191,ENSG00000087191,0,ENSG00000087191,Metabolism_of_RNA
ENSG00000087269,ENSG00000087269,0,ENSG00000087269,Metabolism_of_RNA
ENSG00000087365,ENSG00000087365,0,ENSG00000087365,Metabolism_of_RNA
ENSG00000088205,ENSG00000088205,0,ENSG00000088205,Metabolism_of_RNA
ENSG00000088247,ENSG00000088247,0,ENSG00000088247,Metabolism_of_RNA
ENSG00000089006,ENSG00000089006,0,ENSG00000089006,Metabolism_of_RNA
ENSG00000091127,ENSG00000091127,0,ENSG00000091127,Metabolism_of_RNA
ENSG00000091436,ENSG00000091436,0,ENSG00000091436,Metabolism_of_RNA
ENSG00000091527,ENSG00000091527,0,ENSG00000091527,Metabolism_of_RNA
ENSG00000092036,ENSG00000092036,0,ENSG00000092036,Metabolism_of_RNA
ENSG00000093000,ENSG00000093000,0,ENSG00000093000,Metabolism_of_RNA
ENSG00000095319,ENSG00000095319,0,ENSG00000095319,Metabolism_of_RNA
ENSG00000096063,ENSG00000096063,0,ENSG00000096063,Metabolism_of_RNA
ENSG00000096401,ENSG00000096401,0,ENSG00000096401,Metabolism_of_RNA
ENSG00000099385,ENSG00000099385,0,ENSG00000099385,Metabolism_of_RNA
ENSG00000099797,ENSG00000099797,0,ENSG00000099797,Metabolism_of_RNA
ENSG00000099956,ENSG00000099956,0,ENSG00000099956,Metabolism_of_RNA
ENSG00000099995,ENSG00000099995,0,ENSG00000099995,Metabolism_of_RNA
ENSG00000100028,ENSG00000100028,0,ENSG00000100028,Metabolism_of_RNA
ENSG00000100281,ENSG00000100281,0,ENSG00000100281,Metabolism_of_RNA
ENSG00000100401,ENSG00000100401,0,ENSG00000100401,Metabolism_of_RNA
ENSG00000100442,ENSG00000100442,0,ENSG00000100442,Metabolism_of_RNA
ENSG00000100522,ENSG00000100522,0,ENSG00000100522,Metabolism_of_RNA
ENSG00000100567,ENSG00000100567,0,ENSG00000100567,Metabolism_of_RNA
ENSG00000100578,ENSG00000100578,0,ENSG00000100578,Metabolism_of_RNA
ENSG00000100632,ENSG00000100632,0,ENSG00000100632,Metabolism_of_RNA
ENSG00000100664,ENSG00000100664,0,ENSG00000100664,Metabolism_of_RNA
ENSG00000100823,ENSG00000100823,0,ENSG00000100823,Metabolism_of_RNA
ENSG00000100908,ENSG00000100908,0,ENSG00000100908,Metabolism_of_RNA
ENSG00000101003,ENSG00000101003,0,ENSG00000101003,Metabolism_of_RNA
ENSG00000101182,ENSG00000101182,0,ENSG00000101182,Metabolism_of_RNA
ENSG00000101558,ENSG00000101558,0,ENSG00000101558,Metabolism_of_RNA
ENSG00000101639,ENSG00000101639,0,ENSG00000101639,Metabolism_of_RNA
ENSG00000102007,ENSG00000102007,0,ENSG00000102007,Metabolism_of_RNA
ENSG00000102241,ENSG00000102241,0,ENSG00000102241,Metabolism_of_RNA
ENSG00000102317,ENSG00000102317,0,ENSG00000102317,Metabolism_of_RNA
ENSG00000102753,ENSG00000102753,0,ENSG00000102753,Metabolism_of_RNA
ENSG00000102900,ENSG00000102900,0,ENSG00000102900,Metabolism_of_RNA
ENSG00000102974,ENSG00000102974,0,ENSG00000102974,Metabolism_of_RNA
ENSG00000103035,ENSG00000103035,0,ENSG00000103035,Metabolism_of_RNA
ENSG00000103121,ENSG00000103121,0,ENSG00000103121,Metabolism_of_RNA
ENSG00000103275,ENSG00000103275,0,ENSG00000103275,Metabolism_of_RNA
ENSG00000103342,ENSG00000103342,0,ENSG00000103342,Metabolism_of_RNA
ENSG00000103495,ENSG00000103495,0,ENSG00000103495,Metabolism_of_RNA
ENSG00000103966,ENSG00000103966,0,ENSG00000103966,Metabolism_of_RNA
ENSG00000103995,ENSG00000103995,0,ENSG00000103995,Metabolism_of_RNA
ENSG00000104147,ENSG00000104147,0,ENSG00000104147,Metabolism_of_RNA
ENSG00000104320,ENSG00000104320,0,ENSG00000104320,Metabolism_of_RNA
ENSG00000104356,ENSG00000104356,0,ENSG00000104356,Metabolism_of_RNA
ENSG00000104626,ENSG00000104626,0,ENSG00000104626,Metabolism_of_RNA
ENSG00000104824,ENSG00000104824,0,ENSG00000104824,Metabolism_of_RNA
ENSG00000104886,ENSG00000104886,0,ENSG00000104886,Metabolism_of_RNA
ENSG00000105185,ENSG00000105185,0,ENSG00000105185,Metabolism_of_RNA
ENSG00000105220,ENSG00000105220,0,ENSG00000105220,Metabolism_of_RNA
ENSG00000105323,ENSG00000105323,0,ENSG00000105323,Metabolism_of_RNA
ENSG00000105618,ENSG00000105618,0,ENSG00000105618,Metabolism_of_RNA
ENSG00000106028,ENSG00000106028,0,ENSG00000106028,Metabolism_of_RNA
ENSG00000106077,ENSG00000106077,0,ENSG00000106077,Metabolism_of_RNA
ENSG00000106263,ENSG00000106263,0,ENSG00000106263,Metabolism_of_RNA
ENSG00000106443,ENSG00000106443,0,ENSG00000106443,Metabolism_of_RNA
ENSG00000106603,ENSG00000106603,0,ENSG00000106603,Metabolism_of_RNA
ENSG00000106615,ENSG00000106615,0,ENSG00000106615,Metabolism_of_RNA
ENSG00000107371,ENSG00000107371,0,ENSG00000107371,Metabolism_of_RNA
ENSG00000107581,ENSG00000107581,0,ENSG00000107581,Metabolism_of_RNA
ENSG00000107937,ENSG00000107937,0,ENSG00000107937,Metabolism_of_RNA
ENSG00000107949,ENSG00000107949,0,ENSG00000107949,Metabolism_of_RNA
ENSG00000108064,ENSG00000108064,0,ENSG00000108064,Metabolism_of_RNA
ENSG00000108312,ENSG00000108312,0,ENSG00000108312,Metabolism_of_RNA
ENSG00000108559,ENSG00000108559,0,ENSG00000108559,Metabolism_of_RNA
ENSG00000108654,ENSG00000108654,0,ENSG00000108654,Metabolism_of_RNA
ENSG00000108671,ENSG00000108671,0,ENSG00000108671,Metabolism_of_RNA
ENSG00000108829,ENSG00000108829,0,ENSG00000108829,Metabolism_of_RNA
ENSG00000108953,ENSG00000108953,0,ENSG00000108953,Metabolism_of_RNA
ENSG00000109606,ENSG00000109606,0,ENSG00000109606,Metabolism_of_RNA
ENSG00000110107,ENSG00000110107,0,ENSG00000110107,Metabolism_of_RNA
ENSG00000110321,ENSG00000110321,0,ENSG00000110321,Metabolism_of_RNA
ENSG00000110917,ENSG00000110917,0,ENSG00000110917,Metabolism_of_RNA
ENSG00000111237,ENSG00000111237,0,ENSG00000111237,Metabolism_of_RNA
ENSG00000111605,ENSG00000111605,0,ENSG00000111605,Metabolism_of_RNA
ENSG00000111642,ENSG00000111642,0,ENSG00000111642,Metabolism_of_RNA
ENSG00000111786,ENSG00000111786,0,ENSG00000111786,Metabolism_of_RNA
ENSG00000111845,ENSG00000111845,0,ENSG00000111845,Metabolism_of_RNA
ENSG00000112110,ENSG00000112110,0,ENSG00000112110,Metabolism_of_RNA
ENSG00000112159,ENSG00000112159,0,ENSG00000112159,Metabolism_of_RNA
ENSG00000112759,ENSG00000112759,0,ENSG00000112759,Metabolism_of_RNA
ENSG00000113013,ENSG00000113013,0,ENSG00000113013,Metabolism_of_RNA
ENSG00000113356,ENSG00000113356,0,ENSG00000113356,Metabolism_of_RNA
ENSG00000113407,ENSG00000113407,0,ENSG00000113407,Metabolism_of_RNA
ENSG00000113569,ENSG00000113569,0,ENSG00000113569,Metabolism_of_RNA
ENSG00000113575,ENSG00000113575,0,ENSG00000113575,Metabolism_of_RNA
ENSG00000113648,ENSG00000113648,0,ENSG00000113648,Metabolism_of_RNA
ENSG00000113649,ENSG00000113649,0,ENSG00000113649,Metabolism_of_RNA
ENSG00000114302,ENSG00000114302,0,ENSG00000114302,Metabolism_of_RNA
ENSG00000114491,ENSG00000114491,0,ENSG00000114491,Metabolism_of_RNA
ENSG00000114867,ENSG00000114867,0,ENSG00000114867,Metabolism_of_RNA
ENSG00000115233,ENSG00000115233,0,ENSG00000115233,Metabolism_of_RNA
ENSG00000115355,ENSG00000115355,0,ENSG00000115355,Metabolism_of_RNA
ENSG00000115392,ENSG00000115392,0,ENSG00000115392,Metabolism_of_RNA
ENSG00000115756,ENSG00000115756,0,ENSG00000115756,Metabolism_of_RNA
ENSG00000115816,ENSG00000115816,0,ENSG00000115816,Metabolism_of_RNA
ENSG00000116120,ENSG00000116120,0,ENSG00000116120,Metabolism_of_RNA
ENSG00000116237,ENSG00000116237,0,ENSG00000116237,Metabolism_of_RNA
ENSG00000116350,ENSG00000116350,0,ENSG00000116350,Metabolism_of_RNA
ENSG00000116649,ENSG00000116649,0,ENSG00000116649,Metabolism_of_RNA
ENSG00000117143,ENSG00000117143,0,ENSG00000117143,Metabolism_of_RNA
ENSG00000117308,ENSG00000117308,0,ENSG00000117308,Metabolism_of_RNA
ENSG00000117523,ENSG00000117523,0,ENSG00000117523,Metabolism_of_RNA
ENSG00000117877,ENSG00000117877,0,ENSG00000117877,Metabolism_of_RNA
ENSG00000117899,ENSG00000117899,0,ENSG00000117899,Metabolism_of_RNA
ENSG00000118007,ENSG00000118007,0,ENSG00000118007,Metabolism_of_RNA
ENSG00000119139,ENSG00000119139,0,ENSG00000119139,Metabolism_of_RNA
ENSG00000119185,ENSG00000119185,0,ENSG00000119185,Metabolism_of_RNA
ENSG00000119326,ENSG00000119326,0,ENSG00000119326,Metabolism_of_RNA
ENSG00000119707,ENSG00000119707,0,ENSG00000119707,Metabolism_of_RNA
ENSG00000119906,ENSG00000119906,0,ENSG00000119906,Metabolism_of_RNA
ENSG00000120265,ENSG00000120265,0,ENSG00000120265,Metabolism_of_RNA
ENSG00000120526,ENSG00000120526,0,ENSG00000120526,Metabolism_of_RNA
ENSG00000120533,ENSG00000120533,0,ENSG00000120533,Metabolism_of_RNA
ENSG00000120800,ENSG00000120800,0,ENSG00000120800,Metabolism_of_RNA
ENSG00000120963,ENSG00000120963,0,ENSG00000120963,Metabolism_of_RNA
ENSG00000121579,ENSG00000121579,0,ENSG00000121579,Metabolism_of_RNA
ENSG00000122034,ENSG00000122034,0,ENSG00000122034,Metabolism_of_RNA
ENSG00000122545,ENSG00000122545,0,ENSG00000122545,Metabolism_of_RNA
ENSG00000122958,ENSG00000122958,0,ENSG00000122958,Metabolism_of_RNA
ENSG00000123064,ENSG00000123064,0,ENSG00000123064,Metabolism_of_RNA
ENSG00000123213,ENSG00000123213,0,ENSG00000123213,Metabolism_of_RNA
ENSG00000123374,ENSG00000123374,0,ENSG00000123374,Metabolism_of_RNA
ENSG00000123562,ENSG00000123562,0,ENSG00000123562,Metabolism_of_RNA
ENSG00000123983,ENSG00000123983,0,ENSG00000123983,Metabolism_of_RNA
ENSG00000124767,ENSG00000124767,0,ENSG00000124767,Metabolism_of_RNA
ENSG00000124802,ENSG00000124802,0,ENSG00000124802,Metabolism_of_RNA
ENSG00000124831,ENSG00000124831,0,ENSG00000124831,Metabolism_of_RNA
ENSG00000125166,ENSG00000125166,0,ENSG00000125166,Metabolism_of_RNA
ENSG00000125817,ENSG00000125817,0,ENSG00000125817,Metabolism_of_RNA
ENSG00000125901,ENSG00000125901,0,ENSG00000125901,Metabolism_of_RNA
ENSG00000125968,ENSG00000125968,0,ENSG00000125968,Metabolism_of_RNA
ENSG00000126453,ENSG00000126453,0,ENSG00000126453,Metabolism_of_RNA
ENSG00000126602,ENSG00000126602,0,ENSG00000126602,Metabolism_of_RNA
ENSG00000126698,ENSG00000126698,0,ENSG00000126698,Metabolism_of_RNA
ENSG00000126953,ENSG00000126953,0,ENSG00000126953,Metabolism_of_RNA
ENSG00000127337,ENSG00000127337,0,ENSG00000127337,Metabolism_of_RNA
ENSG00000127483,ENSG00000127483,0,ENSG00000127483,Metabolism_of_RNA
